date,avg
2018-07-23,38.00
2018-07-24,38.00
2018-07-25,38.00
2018-07-26,38.00
2018-07-27,38.00
2018-07-28,33.00
2018-07-29,38.00
2018-07-30,38.00
2018-07-31,38.00
2018-08-01,33.00
2018-08-02,33.00
2018-08-03,38.00
2018-08-04,34.00
2018-08-05,33.00
2018-08-06,38.00
2018-08-07,34.00
2018-08-08,33.00
2018-08-09,33.00
2018-08-10,37.00
2018-08-11,38.00
2018-08-12,52.00
2018-08-13,48.00
2018-08-14,52.00
2018-08-15,48.00
2018-08-16,48.00
2018-08-17,58.00
2018-08-18,48.00
2018-08-19,48.00
2018-08-20,52.00
2018-08-21,58.00
2018-08-22,68.00
2018-08-23,68.00
2018-08-24,68.00
2018-08-25,48.00
2018-08-26,48.00
2018-08-27,48.00
2018-08-28,43.00
2018-08-29,48.00
2018-08-30,48.00
2018-08-31,48.00
2018-09-01,48.00
2018-09-02,48.00
2018-09-03,46.00
2018-09-04,48.00
2018-09-05,52.00
2018-09-06,48.00
2018-09-07,52.00
2018-09-08,53.00
2018-09-09,52.00
2018-09-10,52.00
2018-09-11,52.00
2018-09-12,48.00
2018-09-13,52.00
2018-09-14,52.00
2018-09-15,53.00
2018-09-16,52.00
2018-09-17,48.00
2018-09-18,48.00
2018-09-19,68.00
2018-09-20,58.00
2018-09-21,78.00
2018-09-22,55.00
2018-09-23,48.00
2018-09-24,48.00
2018-09-25,48.00
2018-09-26,44.00
2018-09-27,48.00
2018-09-28,42.00
2018-09-29,38.00
2018-09-30,38.00
2018-10-01,38.00
2018-10-02,43.00
2018-10-03,38.00
2018-10-04,38.00
2018-10-05,38.00
2018-10-06,38.00
2018-10-07,38.00
2018-10-08,38.00
2018-10-09,38.00
2018-10-10,38.00
2018-10-11,38.00
2018-10-12,38.00
2018-10-13,38.00
2018-10-14,36.00
2018-10-15,33.00
2018-10-16,33.00
2018-10-17,38.00
2018-10-18,38.00
2018-10-19,38.00
2018-10-20,33.00
2018-10-21,38.00
2018-10-22,32.00
2018-10-23,33.00
2018-10-24,33.00
2018-10-25,33.00
2018-10-26,28.00
2018-10-27,29.00
2018-10-28,28.00
2018-10-29,29.00
2018-10-30,28.00
2018-10-31,28.00
2018-11-01,28.00
2018-11-02,27.00
2018-11-03,22.00
2018-11-04,22.00
2018-11-05,33.00
2018-11-06,32.00
2018-11-07,33.00
2018-11-08,28.00
2018-11-09,28.00
2018-11-10,28.00
2018-11-11,22.00
2018-11-12,22.00
2018-11-13,22.00
2018-11-14,22.00
2018-11-15,22.00
2018-11-16,20.00
2018-11-17,18.00
2018-11-18,18.00
2018-11-19,18.00
2018-11-20,20.00
2018-11-21,17.00
2018-11-22,17.00
2018-11-23,17.00
2018-11-24,18.00
2018-11-25,18.00
2018-11-26,17.00
2018-11-27,18.00
2018-11-28,17.00
2018-11-29,17.00
2018-11-30,18.00
2018-12-01,16.00
2018-12-02,18.00
2018-12-03,17.00
2018-12-04,14.00
2018-12-05,12.00
2018-12-06,12.00
2018-12-07,13.00
2018-12-08,13.00
2018-12-09,12.00
2018-12-10,10.00
2018-12-11,10.00
2018-12-12,10.00
2018-12-13,10.00
2018-12-14,10.00
2018-12-15,13.00
2018-12-16,10.00
2018-12-17,12.00
2018-12-18,12.00
2018-12-19,12.00
2018-12-20,12.00
2018-12-21,12.00
2018-12-22,13.00
2018-12-23,12.00
2018-12-24,10.00
2018-12-25,13.00
2018-12-26,12.00
2018-12-27,12.00
2018-12-28,10.00
2018-12-29,11.00
2018-12-30,10.00
2018-12-31,10.00
2019-01-01,10.00
2019-01-02,10.00
2019-01-03,9.00
2019-01-04,9.00
2019-01-05,9.00
2019-01-06,9.00
2019-01-07,9.00
2019-01-08,10.00
2019-01-09,12.00
2019-01-10,12.00
2019-01-11,9.00
2019-01-12,9.00
2019-01-13,10.00
2019-01-14,9.00
2019-01-15,12.00
2019-01-16,12.00
2019-01-17,12.00
2019-01-18,12.00
2019-01-19,13.00
2019-01-20,12.00
2019-01-21,12.00
2019-01-22,12.00
2019-01-23,9.00
2019-01-24,12.00
2019-01-25,12.00
2019-01-26,11.00
2019-01-27,12.00
2019-01-28,12.00
2019-01-29,9.00
2019-01-30,9.00
2019-01-31,9.00
2019-02-01,9.00
2019-02-02,9.00
2019-02-03,9.00
2019-02-04,10.00
2019-02-05,9.00
2019-02-06,9.00
2019-02-07,9.00
2019-02-08,9.00
2019-02-09,11.00
2019-02-10,9.00
2019-02-11,9.00
2019-02-12,9.00
2019-02-13,9.00
2019-02-14,10.00
2019-02-15,10.00
2019-02-16,10.00
2019-02-17,10.00
2019-02-18,11.00
2019-02-19,11.00
2019-02-20,11.00
2019-02-21,12.00
2019-02-22,11.00
2019-02-23,11.00
2019-02-24,11.00
2019-02-25,12.00
2019-02-26,11.00
2019-02-27,11.00
2019-02-28,11.00
2019-03-01,9.00
2019-03-02,11.00
2019-03-03,13.00
2019-03-05,13.00
2019-03-06,12.00
2019-03-07,12.00
2019-03-08,13.00
2019-03-09,13.00
2019-03-10,13.00
2019-03-11,12.00
2019-03-12,12.00
2019-03-13,12.00
2019-03-14,12.00
2019-03-15,12.00
2019-03-16,13.00
2019-03-17,13.00
2019-03-18,14.00
2019-03-19,12.00
2019-03-20,13.00
2019-03-21,12.00
2019-03-22,12.00
2019-03-23,13.00
2019-03-24,12.00
2019-03-25,9.00
2019-03-26,9.00
2019-03-27,9.00
2019-03-28,9.00
2019-03-29,9.00
2019-03-30,9.00
2019-03-31,9.00
2019-04-01,9.00
2019-04-02,9.00
2019-04-03,11.00
2019-04-04,11.00
2019-04-05,11.00
2019-04-06,11.00
2019-04-07,11.00
2019-04-08,11.00
2019-04-09,11.00
2019-04-10,11.00
2019-04-11,13.00
2019-04-12,11.00
2019-04-13,11.00
2019-04-14,11.00
2019-04-15,11.00
2019-04-16,9.00
2019-04-17,9.00
2019-04-18,12.00
2019-04-19,12.00
2019-04-20,13.00
2019-04-21,13.00
2019-04-22,12.00
2019-04-23,13.00
2019-04-24,11.00
2019-04-25,13.00
2019-04-26,11.00
2019-04-27,12.00
2019-04-28,13.00
2019-04-29,12.00
2019-04-30,12.00
2019-05-01,13.00
2019-05-02,12.00
2019-05-03,12.00
2019-05-04,12.00
2019-05-05,12.00
2019-05-06,12.00
2019-05-07,12.00
2019-05-08,12.00
2019-05-09,12.00
2019-05-10,18.00
2019-05-11,18.00
2019-05-12,18.00
2019-05-13,18.00
2019-05-14,16.00
2019-05-15,18.00
2019-05-16,18.00
2019-05-17,12.00
2019-05-18,12.00
2019-05-19,12.00
2019-05-20,12.00
2019-05-21,11.00
2019-05-22,11.00
2019-05-23,12.00
2019-05-24,12.00
2019-05-25,10.00
2019-05-26,18.00
2019-05-27,18.00
2019-05-28,18.00
2019-05-29,33.00
2019-05-30,33.00
2019-05-31,28.00
2019-06-01,28.00
2019-06-02,28.00
2019-06-03,28.00
2019-06-04,28.00
2019-06-05,22.00
2019-06-06,22.00
2019-06-07,22.00
2019-06-08,22.00
2019-06-09,27.00
2019-06-10,22.00
2019-06-11,25.00
2019-06-12,28.00
2019-06-13,26.00
2019-06-14,28.00
2019-06-15,28.00
2019-06-16,25.00
2019-06-17,33.00
2019-06-18,33.00
2019-06-19,33.00
2019-06-20,33.00
2019-06-21,33.00
2019-06-22,33.00
2019-06-23,33.00
2019-06-24,33.00
2019-06-25,33.00
2019-06-26,33.00
2019-06-27,33.00
2019-06-28,33.00
2019-06-29,33.00
2019-06-30,33.00
2019-07-01,32.00
2019-07-02,33.00
2019-07-03,29.00
2019-07-04,33.00
2019-07-05,33.00
2019-07-06,33.00
2019-07-07,18.00
2019-07-08,18.00
2019-07-09,22.00
2019-07-10,22.00
2019-07-11,28.00
2019-07-12,28.00
2019-07-13,38.00
2019-07-14,38.00
2019-07-15,33.00
2019-07-16,42.00
2019-07-17,33.00
2019-07-18,33.00
2019-07-19,28.00
2019-07-20,28.00
2019-07-21,28.00
2019-07-22,22.00
2019-07-23,28.00
2019-07-24,28.00
2019-07-25,33.00
2019-07-26,28.00
2019-07-27,28.00
2019-07-28,28.00
2019-07-29,28.00
2019-07-30,28.00
2019-07-31,33.00
2019-08-01,38.00
2019-08-02,33.00
2019-08-03,42.00
2019-08-04,42.00
2019-08-05,38.00
2019-08-06,38.00
2019-08-07,33.00
2019-08-08,38.00
2019-08-09,33.00
2019-08-10,33.00
2019-08-11,28.00
2019-08-12,33.00
2019-08-13,33.00
2019-08-14,33.00
2019-08-15,38.00
2019-08-16,38.00
2019-08-17,33.00
2019-08-18,33.00
2019-08-19,38.00
2019-08-20,33.00
2019-08-21,33.00
2019-08-22,33.00
2019-08-23,33.00
2019-08-24,33.00
2019-08-25,33.00
2019-08-26,33.00
2019-08-27,33.00
2019-08-28,33.00
2019-08-29,33.00
2019-08-30,42.00
2019-08-31,48.00
2019-09-01,48.00
2019-09-02,42.00
2019-09-03,48.00
2019-09-04,38.00
2019-09-05,42.00
2019-09-06,38.00
2019-09-07,48.00
2019-09-08,42.00
2019-09-09,48.00
2019-09-10,42.00
2019-09-11,42.00
2019-09-12,42.00
2019-09-13,42.00
2019-09-14,48.00
2019-09-15,42.00
2019-09-16,38.00
2019-09-17,38.00
2019-09-18,48.00
2019-09-19,42.00
2019-09-20,48.00
2019-09-21,42.00
2019-09-22,48.00
2019-09-23,48.00
2019-09-24,48.00
2019-09-25,48.00
2019-09-26,48.00
2019-09-27,48.00
2019-09-28,48.00
2019-09-29,48.00
2019-09-30,48.00
2019-10-01,48.00
2019-10-02,48.00
2019-10-03,48.00
2019-10-04,48.00
2019-10-05,48.00
2019-10-06,52.00
2019-10-07,52.00
2019-10-08,52.00
2019-10-09,48.00
2019-10-10,58.00
2019-10-11,58.00
2019-10-12,48.00
2019-10-13,48.00
2019-10-14,48.00
2019-10-15,48.00
2019-10-16,48.00
2019-10-17,48.00
2019-10-18,48.00
2019-10-19,48.00
2019-10-20,48.00
2019-10-21,48.00
2019-10-22,48.00
2019-10-23,42.00
2019-10-24,48.00
2019-10-25,48.00
2019-10-26,52.00
2019-10-27,48.00
2019-10-28,48.00
2019-10-29,48.00
2019-10-30,48.00
2019-10-31,48.00
2019-11-01,48.00
2019-11-02,48.00
2019-11-03,68.00
2019-11-04,68.00
2019-11-05,68.00
2019-11-06,88.00
2019-11-07,78.00
2019-11-08,68.00
2019-11-09,68.00
2019-11-10,78.00
2019-11-11,78.00
2019-11-12,98.00
2019-11-13,88.00
2019-11-14,88.00
2019-11-15,85.00
2019-11-16,88.00
2019-11-17,78.00
2019-11-18,78.00
2019-11-19,88.00
2019-11-20,82.00
2019-11-21,68.00
2019-11-22,68.00
2019-11-23,55.00
2019-11-24,55.00
2019-11-25,58.00
2019-11-26,52.00
2019-11-27,55.00
2019-11-28,55.00
2019-11-29,55.00
2019-11-30,55.00
2019-12-01,55.00
2019-12-02,48.00
2019-12-03,48.00
2019-12-04,48.00
2019-12-05,55.00
2019-12-06,48.00
2019-12-07,48.00
2019-12-08,48.00
2019-12-09,48.00
2019-12-10,45.00
2019-12-11,48.00
2019-12-12,48.00
2019-12-13,45.00
2019-12-14,45.00
2019-12-15,45.00
2019-12-16,45.00
2019-12-17,42.00
2019-12-18,38.00
2019-12-19,38.00
2019-12-20,33.00
2019-12-21,35.00
2019-12-22,38.00
2019-12-23,35.00
2019-12-24,38.00
2019-12-25,38.00
2019-12-26,38.00
2019-12-27,38.00
2019-12-28,38.00
2019-12-29,38.00
2019-12-30,38.00
2019-12-31,38.00
2020-01-01,38.00
2020-01-02,38.00
2020-01-03,42.00
2020-01-04,42.00
2020-01-05,42.00
2020-01-06,45.00
2020-01-07,48.00
2020-01-08,38.00
2020-01-09,38.00
2020-01-10,42.00
2020-01-11,45.00
2020-01-12,42.00
2020-01-13,42.00
2020-01-14,42.00
2020-01-15,42.00
2020-01-16,42.00
2020-01-17,48.00
2020-01-18,48.00
2020-01-19,52.00
2020-01-20,48.00
2020-01-21,38.00
2020-01-22,38.00
2020-01-23,38.00
2020-01-24,38.00
2020-01-25,28.00
2020-01-26,33.00
2020-01-27,33.00
2020-01-28,33.00
2020-01-29,33.00
2020-01-30,35.00
2020-01-31,33.00
2020-02-01,33.00
2020-02-02,33.00
2020-02-03,33.00
2020-02-04,33.00
2020-02-05,33.00
2020-02-06,33.00
2020-02-07,33.00
2020-02-08,28.00
2020-02-09,28.00
2020-02-10,28.00
2020-02-11,28.00
2020-02-12,28.00
2020-02-13,33.00
2020-02-14,33.00
2020-02-15,33.00
2020-02-16,29.00
2020-02-17,29.00
2020-02-18,29.00
2020-02-19,28.00
2020-02-20,28.00
2020-02-21,28.00
2020-02-22,28.00
2020-02-23,28.00
2020-02-24,28.00
2020-02-25,28.00
2020-02-26,28.00
2020-02-27,28.00
2020-02-28,28.00
2020-02-29,28.00
2020-03-01,45.00
2020-03-02,28.00
2020-03-04,22.00
2020-03-05,22.00
2020-03-06,22.00
2020-03-07,22.00
2020-03-08,19.00
2020-03-09,19.00
2020-03-10,19.00
2020-03-11,19.00
2020-03-12,19.00
2020-03-13,19.00
2020-03-14,19.00
2020-03-15,19.00
2020-03-16,19.00
2020-03-17,19.00
2020-03-18,22.00
2020-03-19,19.00
2020-03-20,19.00
2020-03-21,19.00
2020-03-22,19.00
2020-03-23,19.00
2020-03-25,19.00
2020-03-26,28.00
2020-03-27,28.00
2020-03-28,28.00
2020-03-29,28.00
2020-03-30,22.00
2020-03-31,22.00
2020-04-01,22.00
2020-04-02,22.00
2020-04-03,22.00
2020-04-04,22.00
2020-04-05,22.00
2020-04-06,22.00
2020-04-07,22.00
2020-04-08,22.00
2020-04-13,22.00
2020-04-14,22.00
2020-04-15,22.00
2020-04-16,22.00
2020-04-17,22.00
2020-04-20,18.00
2020-04-21,18.00
2020-04-22,18.00
2020-04-23,18.00
2020-04-24,18.00
2020-04-25,18.00
2020-04-26,18.00
2020-04-27,12.00
2020-04-28,12.00
2020-04-29,10.00
2020-04-30,10.00
2020-05-01,9.00
2020-05-02,9.00
2020-05-03,9.00
2020-05-04,9.00
2020-05-05,9.00
2020-05-06,9.00
2020-05-07,9.00
2020-05-08,9.00
2020-05-09,9.00
2020-05-10,9.00
2020-05-11,9.00
2020-05-12,9.00
2020-05-13,9.00
2020-05-14,9.00
2020-05-15,9.00
2020-05-16,7.00
2020-05-17,8.00
2020-05-18,9.00
2020-05-19,7.00
2020-05-20,9.00
2020-05-21,9.00
2020-05-22,9.00
2020-05-23,9.00
2020-05-24,9.00
2020-05-25,9.00
2020-05-26,9.00
2020-05-27,9.00
2020-05-28,9.00
2020-05-29,9.00
2020-05-30,9.00
2020-05-31,9.00
2020-06-01,9.00
2020-06-02,9.00
2020-06-03,9.00
2020-06-04,9.00
2020-06-05,9.00
2020-06-07,9.00
2020-06-08,9.00
2020-06-09,9.00
2020-06-10,9.00
2020-06-11,9.00
2020-06-12,9.00
2020-06-13,9.00
2020-06-14,11.00
2020-06-15,9.00
2020-06-16,9.00
2020-06-17,9.00
2020-06-18,9.00
2020-06-19,12.00
2020-06-20,12.00
2020-06-21,12.00
2020-06-22,12.00
2020-06-23,12.00
2020-06-24,12.00
2020-06-25,12.00
2020-06-26,18.00
2020-06-27,18.00
2020-06-28,18.00
2020-06-29,12.00
2020-06-30,12.00
2020-07-01,12.00
2020-07-02,12.00
2020-07-03,18.00
2020-07-04,18.00
2020-07-05,22.00
2020-07-06,18.00
2020-07-07,18.00
2020-07-08,18.00
2020-07-09,18.00
2020-07-10,18.00
2020-07-11,18.00
2020-07-13,18.00
2020-07-14,18.00
2020-07-15,18.00
2020-07-16,18.00
2020-07-17,12.00
2020-07-18,15.00
2020-07-19,18.00
2020-07-20,18.00
2020-07-21,38.00
2020-07-22,38.00
2020-07-23,38.00
2020-07-24,38.00
2020-07-25,38.00
2020-07-26,28.00
2020-07-27,28.00
2020-07-28,28.00
2020-07-29,28.00
2020-07-30,28.00
2020-07-31,28.00
2020-08-01,28.00
2020-08-02,33.00
2020-08-03,33.00
2020-08-04,38.00
2020-08-05,33.00
2020-08-06,33.00
2020-08-07,33.00
2020-08-08,33.00
2020-08-09,33.00
2020-08-10,33.00
2020-08-11,33.00
2020-08-12,38.00
2020-08-13,38.00
2020-08-14,38.00
2020-08-15,38.00
2020-08-16,38.00
2020-08-17,38.00
2020-08-18,38.00
2020-08-19,38.00
2020-08-20,38.00
2020-08-21,38.00
2020-08-22,48.00
2020-08-23,48.00
2020-08-24,42.00
2020-08-25,48.00
2020-08-26,33.00
2020-08-27,32.00
2020-08-28,33.00
2020-08-29,33.00
2020-08-30,42.00
2020-08-31,42.00
2020-09-01,42.00
2020-09-02,48.00
2020-09-03,48.00
2020-09-04,48.00
2020-09-05,48.00
2020-09-06,48.00
2020-09-07,48.00
2020-09-08,48.00
2020-09-09,48.00
2020-09-10,48.00
2020-09-11,48.00
2020-09-12,58.00
2020-09-13,68.00
2020-09-14,68.00
2020-09-15,62.00
2020-09-16,62.00
2020-09-17,62.00
2020-09-18,78.00
2020-09-19,62.00
2020-09-20,62.00
2020-09-21,67.00
2020-09-22,62.00
2020-09-23,62.00
2020-09-24,78.00
2020-09-25,88.00
2020-09-26,62.00
2020-09-27,67.00
2020-09-28,62.00
2020-09-29,82.00
2020-09-30,68.00
2020-10-01,78.00
2020-10-02,78.00
2020-10-03,68.00
2020-10-04,68.00
2020-10-05,67.00
2020-10-06,68.00
2020-10-07,67.00
2020-10-08,67.00
2020-10-09,65.00
2020-10-10,68.00
2020-10-11,65.00
2020-10-12,62.00
2020-10-13,62.00
2020-10-14,65.00
2020-10-15,55.00
2020-10-16,58.00
2020-10-17,48.00
2020-10-18,55.00
2020-10-19,48.00
2020-10-20,43.00
2020-10-21,52.00
2020-10-22,45.00
2020-10-23,55.00
2020-10-24,55.00
2020-10-25,58.00
2020-10-26,53.00
2020-10-27,48.00
2020-10-28,43.00
2020-10-29,45.00
2020-10-30,52.00
2020-10-31,55.00
2020-11-01,55.00
2020-11-02,55.00
2020-11-03,55.00
2020-11-04,54.00
2020-11-05,53.00
2020-11-06,56.00
2020-11-07,54.00
2020-11-08,55.00
2020-11-09,55.00
2020-11-10,55.00
2020-11-11,58.00
2020-11-12,55.00
2020-11-13,55.00
2020-11-14,55.00
2020-11-15,55.00
2020-11-16,53.00
2020-11-17,48.00
2020-11-18,55.00
2020-11-19,50.00
2020-11-20,60.00
2020-11-21,48.00
2020-11-22,55.00
2020-11-23,55.00
2020-11-24,47.00
2020-11-25,53.00
2020-11-26,50.00
2020-11-27,59.00
2020-11-28,55.00
2020-11-29,55.00
2020-11-30,50.00
2020-12-01,45.00
2020-12-02,44.00
2020-12-03,40.00
2020-12-04,35.00
2020-12-05,35.00
2020-12-06,42.00
2020-12-07,33.00
2020-12-08,35.00
2020-12-09,30.00
2020-12-10,28.00
2020-12-11,28.00
2020-12-12,31.00
2020-12-13,30.00
2020-12-14,25.00
2020-12-15,28.00
2020-12-16,25.00
2020-12-17,25.00
2020-12-18,25.00
2020-12-19,26.00
2020-12-20,25.00
2020-12-21,29.00
2020-12-22,30.00
2020-12-23,30.00
2020-12-24,28.75
2020-12-25,33.00
2020-12-26,25.00
2020-12-27,27.67
2020-12-28,32.50
2020-12-29,35.00
2020-12-30,35.00
2020-12-31,35.00
2021-01-01,35.00
2021-01-02,35.00
2021-01-03,27.67
2021-01-04,28.00
2021-01-05,28.00
2021-01-06,28.00
2021-01-07,28.00
2021-01-08,25.00
2021-01-09,25.00
2021-01-10,22.33
2021-01-11,22.33
2021-01-12,22.00
2021-01-13,23.75
2021-01-14,27.50
2021-01-15,28.00
2021-01-16,22.50
2021-01-17,22.33
2021-01-18,22.50
2021-01-19,20.20
2021-01-20,22.50
2021-01-21,19.50
2021-01-22,17.50
2021-01-23,17.50
2021-01-24,22.33
2021-01-25,17.50
2021-01-26,17.50
2021-01-27,18.40
2021-01-28,21.00
2021-01-29,16.80
2021-01-30,17.50
2021-01-31,19.00
2021-02-01,17.50
2021-02-02,17.50
2021-02-03,17.60
2021-02-04,17.50
2021-02-05,17.50
2021-02-06,17.50
2021-02-07,19.00
2021-02-08,17.50
2021-02-09,17.60
2021-02-10,17.50
2021-02-11,17.50
2021-02-12,17.50
2021-02-13,17.60
2021-02-14,19.00
2021-02-15,17.50
2021-02-16,17.60
2021-02-17,16.40
2021-02-18,15.00
2021-02-19,17.67
2021-02-20,17.50
2021-02-21,17.67
2021-02-22,17.60
2021-02-23,16.00
2021-02-24,14.00
2021-02-25,16.00
2021-02-26,14.00
2021-02-27,14.00
2021-02-28,15.00
2021-03-01,12.00
2021-03-02,13.67
2021-03-03,12.50
2021-03-05,13.50
2021-03-06,14.40
2021-03-07,13.67
2021-03-08,12.33
2021-03-09,12.50
2021-03-10,12.50
2021-03-11,13.50
2021-03-12,12.50
2021-03-13,13.50
2021-03-14,12.33
2021-03-15,12.33
2021-03-16,13.67
2021-03-17,12.33
2021-03-18,12.33
2021-03-19,12.50
2021-03-20,12.33
2021-03-21,11.00
2021-03-22,12.50
2021-03-23,12.50
2021-03-24,12.50
2021-03-25,12.50
2021-03-26,12.50
2021-03-27,12.40
2021-03-28,11.67
2021-03-29,12.33
2021-03-30,17.67
2021-03-31,12.40
2021-04-01,14.00
2021-04-02,14.00
2021-04-03,16.00
2021-04-04,17.67
2021-04-05,19.60
2021-04-06,25.00
2021-04-07,25.00
2021-04-08,25.00
2021-04-09,24.00
2021-04-10,24.00
2021-04-11,27.60
2021-04-12,29.00
2021-04-13,27.50
2021-04-14,37.60
2021-04-15,35.00
2021-04-16,35.00
2021-04-17,30.00
2021-04-18,37.67
2021-04-19,37.60
2021-04-20,32.50
2021-04-21,32.50
2021-04-22,32.50
2021-04-23,30.00
2021-04-24,35.00
2021-04-25,37.67
2021-04-26,35.00
2021-04-27,35.00
2021-04-28,35.00
2021-04-29,35.00
2021-04-30,40.00
2021-05-01,32.50
2021-05-02,32.67
2021-05-03,30.00
2021-05-04,30.00
2021-05-05,27.67
2021-05-06,25.00
2021-05-07,25.00
2021-05-08,25.00
2021-05-09,25.00
2021-05-10,25.00
2021-05-11,22.50
2021-05-12,22.33
2021-05-13,22.33
2021-05-14,22.33
2021-05-15,25.00
2021-05-16,25.00
2021-05-17,25.00
2021-05-18,25.00
2021-05-19,22.33
2021-05-20,22.33
2021-05-21,27.67
2021-05-22,22.33
2021-05-23,25.00
2021-05-24,17.50
2021-05-25,20.00
2021-05-26,25.00
2021-05-27,22.33
2021-05-28,22.33
2021-05-29,22.33
2021-05-30,35.00
2021-05-31,25.00
2021-06-01,17.50
2021-06-02,17.67
2021-06-03,17.67
2021-06-04,25.00
2021-06-05,35.00
2021-06-06,35.00
2021-06-07,35.00
2021-06-08,45.00
2021-06-09,45.00
2021-06-10,35.00
2021-06-11,35.00
2021-06-12,32.67
2021-06-13,30.00
2021-06-14,29.00
2021-06-15,32.50
2021-06-16,28.00
2021-06-17,34.00
2021-06-18,31.00
2021-06-19,30.00
2021-06-20,32.67
2021-06-21,35.00
2021-06-22,37.50
2021-06-23,35.00
2021-06-24,50.00
2021-06-25,55.00
2021-06-26,65.00
2021-06-27,65.00
2021-06-28,65.00
2021-06-29,75.00
2021-06-30,75.00
2021-07-01,75.00
2021-07-02,65.00
2021-07-03,75.00
2021-07-04,75.00
2021-07-05,75.00
2021-07-06,65.00
2021-07-07,65.00
2021-07-08,65.00
2021-07-09,65.00
2021-07-10,53.00
2021-07-11,51.67
2021-07-12,55.00
2021-07-13,45.00
2021-07-14,45.00
2021-07-15,45.00
2021-07-16,45.00
2021-07-17,45.00
2021-07-18,45.00
2021-07-19,45.00
2021-07-20,45.00
2021-07-21,45.00
2021-07-22,45.00
2021-07-23,45.00
2021-07-24,40.00
2021-07-25,40.00
2021-07-26,45.00
2021-07-27,40.00
2021-07-28,40.00
2021-07-29,55.00
2021-07-30,55.00
2021-07-31,50.00
2021-08-01,44.25
2021-08-02,54.00
2021-08-03,55.00
2021-08-04,51.00
2021-08-05,45.00
2021-08-06,44.40
2021-08-07,40.00
2021-08-08,47.67
2021-08-09,39.00
2021-08-10,39.00
2021-08-11,38.00
2021-08-12,35.00
2021-08-13,34.40
2021-08-14,35.60
2021-08-15,37.67
2021-08-16,35.00
2021-08-17,35.00
2021-08-18,35.00
2021-08-19,35.60
2021-08-20,36.00
2021-08-21,35.00
2021-08-22,35.00
2021-08-23,35.00
2021-08-24,35.00
2021-08-25,35.00
2021-08-26,30.00
2021-08-27,28.00
2021-08-28,26.00
2021-08-29,27.67
2021-08-30,55.00
2021-08-31,35.00
2021-09-01,31.00
2021-09-02,35.00
2021-09-03,35.00
2021-09-04,35.00
2021-09-05,34.50
2021-09-06,35.00
2021-09-07,35.00
2021-09-08,40.00
2021-09-09,35.00
2021-09-10,40.00
2021-09-11,40.00
2021-09-12,35.00
2021-09-13,35.00
2021-09-14,45.00
2021-09-15,45.00
2021-09-16,45.00
2021-09-17,39.00
2021-09-18,40.00
2021-09-19,35.00
2021-09-20,35.00
2021-09-21,40.00
2021-09-22,35.00
2021-09-23,35.00
2021-09-24,35.00
2021-09-25,35.00
2021-09-26,37.67
2021-09-27,29.00
2021-09-28,30.00
2021-09-29,31.00
2021-09-30,30.00
2021-10-01,29.00
2021-10-02,25.00
2021-10-03,34.50
2021-10-04,26.00
2021-10-05,25.00
2021-10-06,15.00
2021-10-07,23.00
2021-10-08,23.00
2021-10-09,22.50
2021-10-10,35.00
2021-10-11,18.00
2021-10-12,20.00
2021-10-13,20.00
2021-10-14,25.00
2021-10-15,35.00
2021-10-16,25.00
2021-10-17,25.00
2021-10-18,25.00
2021-10-19,27.50
2021-10-20,30.00
2021-10-21,27.50
2021-10-22,25.00
2021-10-23,22.50
2021-10-24,25.00
2021-10-25,15.00
2021-10-26,20.00
2021-10-27,25.00
2021-10-28,25.00
2021-10-29,20.00
2021-10-30,25.00
2021-10-31,25.00
2021-11-01,25.00
2021-11-02,24.00
2021-11-03,20.00
2021-11-04,21.00
2021-11-05,21.00
2021-11-06,25.00
2021-11-07,36.00
2021-11-08,35.00
2021-11-09,35.00
2021-11-10,35.00
2021-11-11,25.00
2021-11-12,25.00
2021-11-13,25.00
2021-11-14,25.00
2021-11-15,25.00
2021-11-16,23.00
2021-11-17,19.00
2021-11-18,25.00
2021-11-19,24.00
2021-11-20,26.00
2021-11-21,25.00
2021-11-22,26.00
2021-11-23,25.00
2021-11-24,25.00
2021-11-25,24.00
2021-11-26,25.00
2021-11-27,25.00
2021-11-28,27.67
2021-11-29,31.20
2021-11-30,30.00
2021-12-01,35.00
2021-12-02,30.20
2021-12-03,32.50
2021-12-04,55.00
2021-12-05,37.67
2021-12-06,36.00
2021-12-07,35.00
2021-12-08,35.00
2021-12-09,35.00
2021-12-10,35.00
2021-12-11,35.00
2021-12-12,35.00
2021-12-13,35.00
2021-12-14,54.00
2021-12-15,35.00
2021-12-16,39.00
2021-12-17,35.00
2021-12-18,39.00
2021-12-19,37.67
2021-12-20,55.00
2021-12-21,50.00
2021-12-22,45.00
2021-12-23,45.00
2021-12-24,46.00
2021-12-25,45.00
2021-12-26,45.00
2021-12-27,45.00
2021-12-28,45.00
2021-12-29,45.00
2021-12-30,45.00
2021-12-31,46.00
2022-01-01,55.00
2022-01-02,45.00
2022-01-03,36.00
2022-01-04,30.00
2022-01-05,29.00
2022-01-06,27.00
2022-01-07,28.00
2022-01-08,39.00
2022-01-09,35.00
2022-01-10,35.00
2022-01-11,27.50
2022-01-12,27.50
2022-01-13,22.50
2022-01-14,29.00
2022-01-15,25.00
2022-01-16,25.00
2022-01-17,25.00
2022-01-18,27.50
2022-01-19,18.00
2022-01-20,17.00
2022-01-21,18.00
2022-01-22,17.50
2022-01-23,18.00
2022-01-24,25.00
2022-01-25,17.60
2022-01-26,16.00
